transaction_id,amount,location,method,device_id,timestamp,is_fraud,location_enc,method_enc,fraud_pred
3960,437.57,India,Crypto,1429,2025-10-10 14:34:02.144923,0,1,1,0
3961,772.12,India,Wire,1597,2025-09-14 18:06:02.144923,0,1,4,0
3962,1115.07,USA,Wire,9050,2025-10-03 07:03:02.144923,0,6,4,0
3963,211.69,Japan,Wire,5527,2025-09-29 04:22:02.144923,0,2,4,0
3964,631.94,Japan,Debit Card,2557,2025-09-16 00:06:02.144923,0,2,2,0
3965,373.46,India,Wire,7789,2025-09-23 09:16:02.144923,0,1,4,0
3966,516.85,USA,Wire,5600,2025-09-12 11:41:02.144923,0,6,4,0
3967,815.99,India,UPI,9055,2025-10-09 07:01:02.144923,0,1,3,0
3968,398.16,Japan,Debit Card,1672,2025-10-03 20:54:02.144923,0,2,2,0
3969,468.95,Germany,Wire,3854,2025-09-15 17:23:02.144923,0,0,4,0
3970,990.51,Japan,Credit Card,2578,2025-09-15 01:35:02.144923,0,2,0,0
3971,695.39,USA,Wire,2432,2025-09-30 23:38:02.144923,0,6,4,0
3972,460.66,Japan,Credit Card,6521,2025-10-15 02:48:02.144923,0,2,0,0
3973,556.06,UK,Crypto,9232,2025-10-02 20:16:02.144923,0,5,1,0
3974,525.61,Japan,Crypto,5479,2025-10-16 04:28:02.144923,0,2,1,0
3975,83.09,UK,Debit Card,3933,2025-09-27 21:00:02.144923,0,5,2,0
3976,563.23,India,Debit Card,2314,2025-10-04 19:11:02.144923,0,1,2,0
3977,151.73,UK,Crypto,2815,2025-10-14 20:51:02.144923,0,5,1,0
3978,1093.79,Japan,Debit Card,5278,2025-10-06 07:40:02.144923,0,2,2,0
3979,148.16,Japan,Credit Card,7907,2025-10-07 01:17:02.144923,0,2,0,0
3980,358.36,Japan,Credit Card,2895,2025-10-08 17:01:02.144923,0,2,0,0
3981,304.15,USA,UPI,2063,2025-09-14 20:19:02.144923,0,6,3,0
3982,1376.56,India,Debit Card,6404,2025-09-17 22:41:02.144923,0,1,2,0
3983,1062.77,UK,Debit Card,9329,2025-09-20 21:47:02.144923,0,5,2,0
3984,35.14,Germany,UPI,9526,2025-09-26 23:28:02.144923,0,0,3,0
3985,495.35,UK,Wire,6593,2025-09-15 05:32:02.144923,0,5,4,0
3986,179.42,Japan,Credit Card,3676,2025-10-04 06:13:02.144923,0,2,0,0
3987,564.84,Germany,Wire,9092,2025-10-04 04:33:02.144923,0,0,4,0
3988,802.85,Germany,UPI,6265,2025-09-24 08:47:02.144923,0,0,3,0
3989,601.07,UK,Debit Card,2108,2025-10-07 18:28:02.144923,0,5,2,0
3990,837.61,UK,Wire,2586,2025-09-16 20:43:02.144923,0,5,4,0
3991,406.91,UK,Debit Card,8774,2025-09-16 20:31:02.144923,0,5,2,0
3992,615.38,UK,UPI,4861,2025-09-12 05:37:02.144923,0,5,3,0
3993,816.71,India,Crypto,6128,2025-10-09 02:19:02.144923,0,1,1,0
3994,347.12,USA,Debit Card,5954,2025-09-30 03:49:02.144923,0,6,2,0
3995,236.86,USA,Wire,2112,2025-09-22 03:59:02.144923,0,6,4,0
3996,289.97,UK,Wire,2112,2025-09-15 03:21:02.144923,0,5,4,0
3997,455.8,USA,UPI,3889,2025-09-07 18:29:02.144923,0,6,3,0
3998,505.84,UK,Wire,1349,2025-10-04 08:36:02.144923,0,5,4,0
3999,641.88,UK,Credit Card,4962,2025-10-11 08:48:02.144923,0,5,0,0
4000,265.43,UK,Debit Card,2923,2025-10-06 04:26:02.144923,0,5,2,0
4001,833.45,India,Credit Card,9059,2025-09-21 18:58:02.144923,0,1,0,0
4002,1587.82,Japan,UPI,8965,2025-09-30 22:14:02.144923,0,2,3,0
4003,306.1,USA,Credit Card,8328,2025-09-15 00:20:02.144923,0,6,0,0
4004,2178.15,USA,Credit Card,1042,2025-09-26 14:24:02.144923,0,6,0,1
4005,1728.91,India,Debit Card,6877,2025-10-03 02:00:02.144923,0,1,2,0
4006,504.62,India,Debit Card,6974,2025-10-10 05:36:02.144923,0,1,2,0
4007,445.15,UK,Crypto,1851,2025-09-20 09:40:02.144923,0,5,1,0
4008,286.37,UK,Credit Card,2286,2025-09-11 23:34:02.144923,0,5,0,0
4009,920.63,Japan,Debit Card,4779,2025-10-04 13:54:02.144923,0,2,2,0
4010,531.0,USA,Credit Card,7006,2025-09-08 17:22:02.144923,0,6,0,0
4011,574.27,India,Credit Card,4690,2025-09-15 10:29:02.144923,0,1,0,0
4012,241.49,Japan,UPI,2048,2025-09-17 07:27:02.144923,0,2,3,0
4013,938.76,USA,UPI,3615,2025-10-09 14:34:02.144923,0,6,3,0
4014,417.55,Japan,Credit Card,1512,2025-09-15 14:13:02.144923,0,2,0,0
4015,192.66,Japan,UPI,7113,2025-09-13 06:16:02.144923,0,2,3,0
4016,474.41,UK,Debit Card,1182,2025-09-16 19:26:02.144923,0,5,2,0
4017,255.91,Japan,Credit Card,3101,2025-10-05 10:44:02.144923,0,2,0,0
4018,1239.07,UK,UPI,1159,2025-09-16 13:29:02.144923,0,5,3,0
4019,1714.15,USA,Debit Card,6568,2025-09-11 11:28:02.144923,0,6,2,0
4020,484.99,USA,Credit Card,9929,2025-10-09 10:14:02.144923,0,6,0,0
4021,1042.74,UK,Credit Card,3668,2025-10-14 14:30:02.144923,0,5,0,0
4022,1025.17,Germany,UPI,4380,2025-09-27 08:29:02.144923,0,0,3,0
4023,6.67,Japan,Debit Card,4115,2025-10-02 21:47:02.144923,0,2,2,0
4024,290.37,USA,Credit Card,9392,2025-09-09 03:54:02.144923,0,6,0,0
4025,548.85,Japan,Credit Card,2307,2025-09-09 08:14:02.144923,0,2,0,0
4026,354.66,Germany,Crypto,6559,2025-09-30 19:51:02.144923,0,0,1,0
4027,270.93,Japan,Credit Card,5806,2025-10-02 14:15:02.144923,0,2,0,0
4028,1072.27,Germany,Crypto,4255,2025-09-28 07:20:02.144923,0,0,1,0
4029,343.16,India,Crypto,3594,2025-10-09 02:39:02.144923,0,1,1,0
4030,643.12,Germany,Debit Card,2232,2025-09-10 00:08:02.144923,0,0,2,0
4031,1009.23,USA,Wire,5967,2025-09-26 14:16:02.144923,0,6,4,0
4032,1288.12,UK,Crypto,9766,2025-10-12 21:10:02.144923,0,5,1,0
4033,193.59,UK,Debit Card,1081,2025-09-09 11:39:02.144923,0,5,2,0
4034,210.06,Japan,UPI,9454,2025-09-22 03:07:02.144923,0,2,3,0
4035,591.84,India,Crypto,9477,2025-09-23 08:22:02.144923,0,1,1,0
4036,61.53,Vietnam,Wire,9998,2025-09-09 01:58:02.144923,1,8,4,1
4037,219.78,Germany,UPI,4545,2025-09-11 17:33:02.144923,0,0,3,0
4038,1152.74,UK,Crypto,7446,2025-10-13 15:33:02.144923,0,5,1,0
4039,788.63,Germany,Crypto,5301,2025-10-12 14:46:02.144923,0,0,1,0
4040,455.8,UK,Wire,2455,2025-09-25 04:14:02.144923,0,5,4,0
4041,707.27,UK,Credit Card,1094,2025-09-22 01:58:02.144923,0,5,0,0
4042,827.17,UK,Wire,3522,2025-09-16 21:35:02.144923,0,5,4,0
4043,134.05,USA,Debit Card,1136,2025-09-29 13:23:02.144923,0,6,2,0
4044,338.08,Germany,Debit Card,3037,2025-09-20 18:20:02.144923,0,0,2,0
4045,1258.56,Japan,Wire,4670,2025-10-15 11:32:02.144923,0,2,4,0
4046,599.62,India,Wire,5644,2025-10-16 21:10:02.144923,0,1,4,0
4047,626.05,Japan,Wire,3684,2025-10-11 20:55:02.144923,0,2,4,0
4048,485.97,Germany,Wire,6457,2025-10-18 14:13:02.144923,0,0,4,0
4049,83.78,India,Wire,5166,2025-09-14 18:06:02.144923,0,1,4,0
4050,1050.6463758438354,Japan,Crypto,9991,2025-09-17 18:29:02.144923,1,2,1,0
4051,677.12,India,UPI,3645,2025-10-12 15:23:02.144923,0,1,3,0
4052,344.79,Germany,Debit Card,4096,2025-09-21 14:04:02.144923,0,0,2,0
4053,200.3,UK,Debit Card,2833,2025-09-17 15:56:02.144923,0,5,2,0
4054,226.05,Germany,UPI,6384,2025-10-18 07:42:02.144923,0,0,3,0
4055,1275.85,USA,Wire,3250,2025-10-16 18:39:02.144923,0,6,4,0
4056,329.43,India,UPI,4634,2025-09-23 13:08:02.144923,0,1,3,0
4057,1109.65,Germany,Wire,7119,2025-09-13 22:57:02.144923,0,0,4,0
4058,628.18,UK,Debit Card,1568,2025-10-13 06:49:02.144923,0,5,2,0
4059,415.74,UK,Credit Card,6201,2025-10-11 01:21:02.144923,0,5,0,0
4060,259.72,Germany,Debit Card,6025,2025-09-19 22:11:02.144923,0,0,2,0
4061,803.59,Japan,Debit Card,2292,2025-09-10 00:24:02.144923,0,2,2,0
4062,1019.39,Germany,Credit Card,5275,2025-09-07 04:00:02.144923,0,0,0,0
4063,858.22,UK,UPI,8963,2025-10-01 15:36:02.144923,0,5,3,0
4064,149.03,Germany,Crypto,3645,2025-10-17 16:52:02.144923,0,0,1,0
4065,328.66,USA,Wire,9663,2025-09-12 05:03:02.144923,0,6,4,0
4066,362.58,Japan,Wire,8837,2025-09-26 22:46:02.144923,0,2,4,0
4067,65.18,Germany,Debit Card,9723,2025-09-25 06:18:02.144923,0,0,2,0
4068,702.22,UK,Credit Card,1608,2025-09-08 10:29:02.144923,0,5,0,0
4069,774.97,Germany,Debit Card,8525,2025-10-02 02:27:02.144923,0,0,2,0
4070,756.09,Germany,Debit Card,5319,2025-09-18 06:11:02.144923,0,0,2,0
4071,3657.5658637992087,India,UPI,9997,2025-10-09 03:54:02.144923,1,1,3,1
4072,388.41,Germany,Wire,6127,2025-09-25 17:43:02.144923,0,0,4,0
4073,250.73,USA,Crypto,2507,2025-10-08 12:23:02.144923,0,6,1,0
4074,387.3,UK,Credit Card,5920,2025-10-06 17:49:02.144923,0,5,0,0
4075,631.89,India,Crypto,1613,2025-10-11 13:33:02.144923,0,1,1,0
4076,1179.55,Germany,Credit Card,6971,2025-10-13 18:27:02.144923,0,0,0,0
4077,530.82,Japan,Wire,9575,2025-09-17 15:38:02.144923,0,2,4,0
4078,517.26,USA,UPI,9603,2025-09-19 11:10:02.144923,0,6,3,0
4079,72.77,USA,Crypto,4376,2025-09-23 18:58:02.144923,0,6,1,0
4080,662.72,USA,Credit Card,7038,2025-09-13 13:32:02.144923,0,6,0,0
4081,1237.25,India,Debit Card,3775,2025-09-16 13:26:02.144923,0,1,2,0
4082,458.65,Germany,Wire,8477,2025-10-12 02:51:02.144923,0,0,4,0
4083,432.04,USA,UPI,7374,2025-10-11 23:57:02.144923,0,6,3,0
4084,368.21,Germany,Debit Card,3283,2025-10-10 10:34:02.144923,0,0,2,0
4085,822.77,Japan,UPI,1662,2025-09-13 12:29:02.144923,0,2,3,0
4086,68.64,Germany,Credit Card,5141,2025-09-20 17:02:02.144923,0,0,0,0
4087,1110.39,Germany,Debit Card,5035,2025-09-23 07:01:02.144923,0,0,2,0
4088,417.16,Germany,UPI,9413,2025-09-20 00:35:02.144923,0,0,3,0
4089,671.47,UK,Wire,1751,2025-10-17 08:17:02.144923,0,5,4,0
4090,868.15,India,Crypto,4154,2025-09-28 00:16:02.144923,0,1,1,0
4091,223.52,Germany,Crypto,2268,2025-09-28 21:16:02.144923,0,0,1,0
4092,492.33,USA,Debit Card,7718,2025-09-28 10:34:02.144923,0,6,2,0
4093,410.01,UK,Wire,5105,2025-09-20 01:51:02.144923,0,5,4,0
4094,176.82,Germany,Wire,8844,2025-09-27 17:22:02.144923,0,0,4,0
4095,1013.9,Nigeria,UPI,9994,2025-09-20 03:07:02.144923,1,3,3,0
4096,383.9,India,Debit Card,9406,2025-10-05 07:13:02.144923,0,1,2,0
4097,169.79,UK,Wire,1995,2025-10-05 02:42:02.144923,0,5,4,0
4098,515.54,USA,UPI,6327,2025-10-18 12:47:02.144923,0,6,3,0
4099,126.59,Germany,Wire,4210,2025-09-22 06:43:02.144923,0,0,4,0
4100,344.88,USA,Debit Card,2664,2025-09-23 11:55:02.144923,0,6,2,0
4101,622.71,Japan,Wire,1401,2025-09-10 17:33:02.144923,0,2,4,0
4102,113.01,UK,Wire,9803,2025-09-10 21:00:02.144923,0,5,4,0
4103,786.3,UK,Wire,7666,2025-09-23 16:52:02.144923,0,5,4,0
4104,536.15,UK,Crypto,9073,2025-09-24 01:43:02.144923,0,5,1,0
4105,871.61,India,Credit Card,8829,2025-09-16 11:19:02.144923,0,1,0,0
4106,864.91,USA,Debit Card,8157,2025-10-04 15:27:02.144923,0,6,2,0
4107,335.02,Japan,Crypto,6874,2025-10-05 23:14:02.144923,0,2,1,0
4108,342.76,India,Credit Card,2106,2025-10-03 10:22:02.144923,0,1,0,0
4109,707.62,India,Wire,9419,2025-09-15 21:44:02.144923,0,1,4,0
4110,192.39,Germany,Wire,2988,2025-10-08 16:52:02.144923,0,0,4,0
4111,193.61,Japan,Crypto,3178,2025-09-09 13:55:02.144923,0,2,1,0
4112,297.15,UK,UPI,8177,2025-09-24 15:48:02.144923,0,5,3,0
4113,138.55,UK,Debit Card,9140,2025-10-16 21:27:02.144923,0,5,2,0
4114,1204.7333298008489,Germany,Credit Card,9998,2025-10-14 09:42:02.144923,1,0,0,0
4115,173.45,UK,Wire,6687,2025-09-14 19:43:02.144923,0,5,4,0
4116,385.03,USA,Debit Card,5640,2025-10-05 08:22:02.144923,0,6,2,0
4117,370.83,UK,Wire,9435,2025-09-09 12:23:02.144923,0,5,4,0
4118,964.45,USA,Wire,7371,2025-09-16 06:43:02.144923,0,6,4,0
4119,390.62,Germany,Wire,7388,2025-10-05 06:11:02.144923,0,0,4,0
4120,463.98,Germany,Debit Card,1443,2025-09-19 03:29:02.144923,0,0,2,0
4121,1514.14,USA,Crypto,9806,2025-09-11 03:42:02.144923,0,6,1,0
4122,37.09,UK,Debit Card,6932,2025-10-11 20:53:02.144923,0,5,2,0
4123,579.56,Germany,Debit Card,1824,2025-09-18 11:11:02.144923,0,0,2,0
4124,417.65,Germany,UPI,9713,2025-10-04 12:08:02.144923,0,0,3,0
4125,623.41,USA,UPI,5937,2025-09-08 03:27:02.144923,0,6,3,0
4126,313.3,Germany,Crypto,2876,2025-10-10 20:05:02.144923,0,0,1,0
4127,388.61,UK,UPI,5032,2025-09-26 20:30:02.144923,0,5,3,0
4128,1142.91,Germany,Crypto,3205,2025-10-13 19:38:02.144923,0,0,1,0
4129,700.68,USA,Wire,9017,2025-09-11 05:15:02.144923,0,6,4,0
4130,404.44,UK,Wire,1546,2025-09-10 22:41:02.144923,0,5,4,0
4131,256.1,Japan,Debit Card,9358,2025-09-24 09:04:02.144923,0,2,2,0
4132,191.73,USA,Wire,3069,2025-09-23 18:13:02.144923,0,6,4,0
4133,330.2,Japan,UPI,7210,2025-09-07 12:34:02.144923,0,2,3,0
4134,433.61,Germany,Credit Card,7853,2025-09-15 17:30:02.144923,0,0,0,0
4135,1510.39,UK,Debit Card,7730,2025-10-14 12:03:02.144923,0,5,2,0
4136,548.69,Germany,Crypto,3935,2025-09-25 07:37:02.144923,0,0,1,0
4137,283.52,UK,Wire,1016,2025-10-07 12:02:02.144923,0,5,4,0
4138,37.35,India,Debit Card,3809,2025-10-15 13:01:02.144923,0,1,2,0
4139,249.67,Germany,Debit Card,9519,2025-10-03 22:12:02.144923,0,0,2,0
4140,330.57,Germany,Debit Card,4451,2025-09-14 09:05:02.144923,0,0,2,0
4141,588.93,Germany,Wire,9537,2025-10-01 07:36:02.144923,0,0,4,0
4142,340.73,USA,Crypto,6592,2025-10-14 08:08:02.144923,0,6,1,0
4143,1557.17,UK,Debit Card,3354,2025-09-17 11:11:02.144923,0,5,2,0
4144,410.19,UK,Debit Card,9735,2025-09-27 14:58:02.144923,0,5,2,0
4145,986.98,UK,Debit Card,4450,2025-09-10 05:01:02.144923,0,5,2,0
4146,102.97,USA,Wire,4705,2025-10-10 00:02:02.144923,0,6,4,0
4147,472.22,UK,UPI,8707,2025-09-26 17:43:02.144923,0,5,3,0
4148,252.01,Germany,Crypto,8043,2025-10-14 23:41:02.144923,0,0,1,0
4149,1005.71,Japan,Debit Card,3748,2025-09-08 20:33:02.144923,0,2,2,0
4150,359.48,India,Debit Card,6259,2025-09-21 01:36:02.144923,0,1,2,0
4151,1164.55,UK,Debit Card,2806,2025-10-11 02:42:02.144923,0,5,2,0
4152,778.88,USA,Wire,7412,2025-09-30 05:26:02.144923,0,6,4,0
4153,321.83,USA,UPI,9377,2025-09-24 21:48:02.144923,0,6,3,0
4154,1584.027553726113,UK,Debit Card,9994,2025-10-02 19:41:02.144923,1,5,2,0
4155,265.67,Japan,Debit Card,9958,2025-10-02 15:25:02.144923,0,2,2,0
4156,388.98,UK,Wire,9226,2025-10-17 11:02:02.144923,0,5,4,0
4157,775.35,USA,Crypto,9103,2025-09-09 18:30:02.144923,0,6,1,0
4158,484.7,India,Crypto,4915,2025-09-11 17:30:02.144923,0,1,1,0
4159,875.39,Japan,UPI,6341,2025-10-16 22:24:02.144923,0,2,3,0
4160,1225.67,UK,Crypto,8940,2025-09-18 17:51:02.144923,0,5,1,0
4161,504.61,India,Debit Card,6865,2025-09-15 16:34:02.144923,0,1,2,0
4162,208.22,UK,Wire,1797,2025-10-09 22:42:02.144923,0,5,4,0
4163,644.55,Japan,Debit Card,8266,2025-09-21 01:43:02.144923,0,2,2,0
4164,1670.8,USA,Debit Card,7774,2025-09-19 11:37:02.144923,0,6,2,0
4165,909.74,Japan,UPI,4656,2025-10-04 10:31:02.144923,0,2,3,0
4166,609.5,Germany,Crypto,7352,2025-09-11 05:17:02.144923,0,0,1,0
4167,233.54,UK,Crypto,1037,2025-09-14 17:27:02.144923,0,5,1,0
4168,421.75,India,Crypto,2978,2025-10-09 16:57:02.144923,0,1,1,0
4169,110.32,India,Debit Card,7241,2025-09-29 05:17:02.144923,0,1,2,0
4170,177.9,Japan,Wire,4454,2025-09-27 12:47:02.144923,0,2,4,0
4171,654.18,Japan,Wire,5674,2025-10-15 00:49:02.144923,0,2,4,0
4172,85.76,Japan,Debit Card,4360,2025-10-16 11:51:02.144923,0,2,2,0
4173,373.64,Ukraine,Credit Card,9996,2025-09-20 23:52:02.144923,1,7,0,0
4174,159.8,USA,Debit Card,5298,2025-09-24 15:18:02.144923,0,6,2,0
4175,186.36,India,Crypto,4475,2025-09-16 11:02:02.144923,0,1,1,0
4176,511.63,USA,Debit Card,7560,2025-10-09 07:09:02.144923,0,6,2,0
4177,265.99,Japan,Credit Card,4377,2025-10-16 23:30:02.144923,0,2,0,0
4178,130.29,Germany,Debit Card,6041,2025-09-24 08:27:02.144923,0,0,2,0
4179,312.41,India,Crypto,3184,2025-10-12 05:30:02.144923,0,1,1,0
4180,125.65,Japan,UPI,6000,2025-09-12 03:06:02.144923,0,2,3,0
4181,1116.49,India,Wire,8297,2025-09-28 05:43:02.144923,0,1,4,0
4182,805.5,Russia,Credit Card,9994,2025-10-03 07:20:02.144923,1,4,0,0
4183,803.0,India,UPI,5233,2025-09-15 05:54:02.144923,0,1,3,0
4184,244.22,UK,Wire,3462,2025-10-05 23:12:02.144923,0,5,4,0
4185,669.76,India,UPI,4232,2025-09-28 16:48:02.144923,0,1,3,0
4186,568.67,UK,Debit Card,9439,2025-10-16 07:50:02.144923,0,5,2,0
4187,260.76,USA,Debit Card,9046,2025-09-24 13:45:02.144923,0,6,2,0
4188,461.53,India,Wire,1525,2025-09-13 14:08:02.144923,0,1,4,0
4189,104.72,USA,Wire,5320,2025-09-19 17:30:02.144923,0,6,4,0
4190,193.1,Germany,Debit Card,5830,2025-09-21 07:32:02.144923,0,0,2,0
4191,451.73,UK,Debit Card,9106,2025-10-03 15:35:02.144923,0,5,2,0
4192,327.61,India,Wire,1462,2025-09-21 10:32:02.144923,0,1,4,0
4193,627.97,USA,Wire,3963,2025-09-17 18:44:02.144923,0,6,4,0
4194,266.89,Japan,Wire,7383,2025-09-27 06:20:02.144923,0,2,4,0
4195,368.24,USA,Crypto,6916,2025-09-19 11:25:02.144923,0,6,1,0
4196,481.33,India,Crypto,4400,2025-09-15 09:20:02.144923,0,1,1,0
4197,247.89,Germany,Debit Card,1302,2025-09-28 08:50:02.144923,0,0,2,0
4198,363.16,UK,Crypto,6883,2025-10-17 00:51:02.144923,0,5,1,0
4199,565.74,Japan,Credit Card,1776,2025-09-27 04:41:02.144923,0,2,0,0
4200,1331.29,USA,Debit Card,1623,2025-10-06 20:12:02.144923,0,6,2,0
4201,249.2,India,Credit Card,2459,2025-09-23 14:13:02.144923,0,1,0,0
4202,328.92,India,UPI,4386,2025-09-10 04:05:02.144923,0,1,3,0
4203,903.55,UK,Credit Card,8030,2025-10-13 16:14:02.144923,0,5,0,0
4204,1059.59,Japan,UPI,5775,2025-09-20 20:04:02.144923,0,2,3,0
4205,715.78,USA,Credit Card,9671,2025-09-15 17:05:02.144923,0,6,0,0
4206,1041.29,USA,UPI,2061,2025-09-16 15:34:02.144923,0,6,3,0
4207,236.96,USA,UPI,1287,2025-09-28 12:08:02.144923,0,6,3,0
4208,974.8,UK,Debit Card,8234,2025-09-30 21:11:02.144923,0,5,2,0
4209,825.4,UK,Wire,4639,2025-09-13 10:59:02.144923,0,5,4,0
4210,183.99,Japan,Wire,8955,2025-09-15 20:45:02.144923,0,2,4,0
4211,372.61,USA,Debit Card,7335,2025-10-01 23:41:02.144923,0,6,2,0
4212,50.58,USA,UPI,2143,2025-09-10 15:43:02.144923,0,6,3,0
4213,535.43,Japan,Wire,7544,2025-10-16 06:39:02.144923,0,2,4,0
4214,962.75,Japan,Wire,9849,2025-09-12 15:48:02.144923,0,2,4,0
4215,315.07,Japan,Credit Card,4085,2025-09-07 07:56:02.144923,0,2,0,0
4216,204.69,India,Crypto,8713,2025-09-24 08:25:02.144923,0,1,1,0
4217,191.77,Japan,Debit Card,5988,2025-10-17 16:31:02.144923,0,2,2,0
4218,475.85,Germany,Crypto,3201,2025-09-26 16:59:02.144923,0,0,1,0
4219,711.26,UK,UPI,6289,2025-09-10 00:10:02.144923,0,5,3,0
4220,1349.92,Japan,Credit Card,9870,2025-09-07 18:51:02.144923,0,2,0,0
4221,45.12,India,Wire,4457,2025-09-09 17:44:02.144923,0,1,4,0
4222,1242.03,Germany,Credit Card,3744,2025-09-30 01:44:02.144923,0,0,0,0
4223,557.06,India,Debit Card,3353,2025-09-09 21:01:02.144923,0,1,2,0
4224,7337.502021657551,India,UPI,9993,2025-09-10 23:47:02.144923,1,1,3,1
4225,792.08,India,Credit Card,2679,2025-10-11 04:18:02.144923,0,1,0,0
4226,498.42,India,Credit Card,6002,2025-09-16 16:35:02.144923,0,1,0,0
4227,484.19,USA,Credit Card,6330,2025-09-27 13:46:02.144923,0,6,0,0
4228,640.98,UK,Wire,4966,2025-10-16 04:10:02.144923,0,5,4,0
4229,395.89,USA,UPI,3741,2025-09-17 07:37:02.144923,0,6,3,0
4230,421.43,Germany,Wire,1853,2025-09-17 03:36:02.144923,0,0,4,0
4231,736.03,USA,Credit Card,7335,2025-10-13 14:43:02.144923,0,6,0,0
4232,248.41,Germany,Wire,9784,2025-10-01 03:19:02.144923,0,0,4,0
4233,992.45,Japan,Wire,4406,2025-10-18 06:11:02.144923,0,2,4,0
4234,937.18,Germany,Debit Card,3952,2025-09-10 06:11:02.144923,0,0,2,0
4235,330.31,USA,Crypto,6063,2025-09-10 23:54:02.144923,0,6,1,0
4236,741.18,USA,Crypto,5911,2025-10-13 12:15:02.144923,0,6,1,0
4237,676.05,Germany,Debit Card,2871,2025-09-09 14:06:02.144923,0,0,2,0
4238,302.59,USA,Debit Card,1626,2025-10-13 23:55:02.144923,0,6,2,0
4239,779.76,Germany,Wire,5207,2025-09-18 18:12:02.144923,0,0,4,0
4240,1302.17,India,Wire,5766,2025-10-01 11:58:02.144923,0,1,4,0
4241,1015.44,UK,UPI,9217,2025-09-17 22:38:02.144923,0,5,3,0
4242,128.76,Germany,Crypto,4048,2025-09-30 22:47:02.144923,0,0,1,0
4243,692.86,India,Wire,9813,2025-09-07 18:27:02.144923,0,1,4,0
4244,907.15,India,UPI,9908,2025-10-15 00:06:02.144923,0,1,3,0
4245,286.26,India,Crypto,3660,2025-09-22 07:55:02.144923,0,1,1,0
4246,992.57,India,UPI,8667,2025-10-04 05:27:02.144923,0,1,3,0
4247,259.19,Germany,UPI,2741,2025-09-08 12:33:02.144923,0,0,3,0
4248,392.68,USA,Debit Card,4072,2025-10-03 07:59:02.144923,0,6,2,0
4249,268.04,India,Credit Card,8903,2025-09-19 00:37:02.144923,0,1,0,0
4250,231.3,Japan,Credit Card,7725,2025-10-08 01:19:02.144923,0,2,0,0
4251,640.25,India,Credit Card,4733,2025-09-17 17:29:02.144923,0,1,0,0
4252,141.01,USA,UPI,5464,2025-09-10 19:21:02.144923,0,6,3,0
4253,1944.9618216045476,USA,Wire,9994,2025-09-08 04:15:02.144923,1,6,4,1
4254,640.48,UK,Credit Card,9205,2025-09-10 05:26:02.144923,0,5,0,0
4255,271.3,UK,Wire,8635,2025-09-07 06:44:02.144923,0,5,4,0
4256,1109.35,India,Crypto,3758,2025-10-03 21:58:02.144923,0,1,1,0
4257,436.28,India,Credit Card,1530,2025-10-13 23:31:02.144923,0,1,0,0
4258,1439.91,UK,UPI,8577,2025-10-16 15:06:02.144923,0,5,3,0
4259,125.28,India,Debit Card,8317,2025-10-05 09:55:02.144923,0,1,2,0
4260,658.66,Japan,UPI,8941,2025-10-10 07:56:02.144923,0,2,3,0
4261,567.29,Germany,Wire,3878,2025-09-26 13:17:02.144923,0,0,4,0
4262,359.24,UK,Crypto,4404,2025-09-21 07:15:02.144923,0,5,1,0
4263,500.7,UK,UPI,9629,2025-10-05 23:39:02.144923,0,5,3,0
4264,729.58,USA,Debit Card,1382,2025-09-30 06:32:02.144923,0,6,2,0
4265,828.15,India,Debit Card,6010,2025-09-19 18:10:02.144923,0,1,2,0
4266,447.52,UK,Crypto,6068,2025-10-04 14:27:02.144923,0,5,1,0
4267,664.76,UK,Credit Card,8094,2025-09-09 11:24:02.144923,0,5,0,0
4268,247.35,Japan,UPI,8164,2025-10-13 11:04:02.144923,0,2,3,0
4269,839.27,India,UPI,4014,2025-10-04 16:55:02.144923,0,1,3,0
4270,1256.04,Germany,Debit Card,4982,2025-10-14 12:46:02.144923,0,0,2,0
4271,883.91,Japan,Wire,5174,2025-10-03 05:44:02.144923,0,2,4,0
4272,268.53,Germany,UPI,9500,2025-10-18 01:00:02.144923,0,0,3,0
4273,213.6,USA,Debit Card,9918,2025-09-29 16:25:02.144923,0,6,2,0
4274,16232.763990252417,UK,Wire,9991,2025-10-10 02:27:02.144923,1,5,4,1
4275,1201.25,Japan,Credit Card,3937,2025-09-20 22:27:02.144923,0,2,0,0
4276,830.24,Germany,Credit Card,1712,2025-09-11 22:44:02.144923,0,0,0,0
4277,1311.17,India,Debit Card,1950,2025-09-16 08:59:02.144923,0,1,2,0
4278,488.37,USA,Debit Card,2435,2025-10-05 07:46:02.144923,0,6,2,0
4279,819.73,USA,Credit Card,5565,2025-09-26 09:19:02.144923,0,6,0,0
4280,1101.54,UK,Debit Card,2538,2025-09-07 16:20:02.144923,0,5,2,0
4281,395.74,UK,Crypto,8937,2025-09-10 04:53:02.144923,0,5,1,0
4282,692.5,Germany,UPI,3168,2025-10-11 04:41:02.144923,0,0,3,0
4283,1020.67,Germany,Crypto,3200,2025-10-04 06:09:02.144923,0,0,1,0
4284,200.1,USA,Wire,2670,2025-10-07 05:10:02.144923,0,6,4,0
4285,364.87,Germany,Debit Card,4364,2025-10-10 10:33:02.144923,0,0,2,0
4286,1005.27,UK,Debit Card,3115,2025-09-15 10:47:02.144923,0,5,2,0
4287,578.71,USA,Wire,9416,2025-10-01 06:56:02.144923,0,6,4,0
